Advanced Telemetry Systems' R4520C Series Receiver-Data Logger
Csv Data File: C:\Users\ODELLA\Desktop\R4520C_9_07_2023_8_54_42_Stewart system_Sept 6_MR.csv
 Generated: 9/07/2023
Program: ATSWinRec_R4520C,Version: R4520C_3.0.26.18869,Source:PC
                                                  
                                                  
Date,Sec,Fr,Sig,Code,NumDet,NumMort,Latitude,Longitude,GpsAge,PrmNum,
08/23/23 16:19,41,150054,113,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,43,150054,113,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,45,150054,116,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,48,150054,105,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,50,150054,108,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,50,150054,114,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,52,150054,119,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,52,150054,121,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,54,150054,119,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,55,150054,117,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,55,150054,117,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,56,150054,119,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:19,57,150054,119,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,0,150054,125,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,0,150054,125,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,3,150054,122,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,3,150054,119,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,5,150054,113,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,5,150054,113,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,7,150054,110,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,9,150054,108,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,11,150054,104,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,12,150054,104,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,14,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,14,150054,100,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,15,150054,100,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,18,150054,103,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,19,150054,104,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,21,150054,102,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,22,150054,94,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,24,150054,92,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,26,150054,90,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,27,150054,90,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,27,150054,90,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,29,150054,90,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,29,150054,87,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,31,150054,85,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,31,150054,85,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,34,150054,83,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,36,150054,81,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,36,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,38,150054,76,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,44,150054,82,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,45,150054,82,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,49,150054,75,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,51,150054,73,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,51,150054,73,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:20,56,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,18,150054,95,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,28,150054,81,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,30,150054,82,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,30,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,32,150054,80,34,1,0,0.00000000,0.00000000,00,1,
08/23/23 16:22,33,150054,77,34,1,0,0.00000000,0.00000000,00,1,
